Term:				Folder#	doc#	Freq	title	h1	h2	h3	h4	h5	h6	strong	body
fall			0	255	1	0	0	1	0	0	0	0	0	0
fall			0	392	1	0	1	0	0	0	0	0	0	0
fall			0	404	2	1	1	0	0	0	0	0	0	0
fall			0	420	1	0	1	0	0	0	0	0	0	0
fall			0	446	2	1	1	0	0	0	0	0	0	0
fall			0	475	2	1	1	0	0	0	0	0	0	0
affect			0	417	1	0	0	0	0	0	0	0	0	1
difference			0	197	1	0	0	0	0	0	0	0	0	1
rensselear			0	405	2	1	1	0	0	0	0	0	0	0
school			0	2	1	1	0	0	0	0	0	0	0	0
school			0	3	4	1	0	0	0	0	1	1	0	1
school			0	8	2	1	0	0	0	0	0	0	0	1
school			0	10	2	0	0	0	0	0	0	0	0	2
school			0	15	1	1	0	0	0	0	0	0	0	0
school			0	25	2	1	0	0	0	0	0	0	0	1
school			0	29	2	1	0	0	0	0	0	0	0	1
school			0	36	1	1	0	0	0	0	0	0	0	0
school			0	53	1	1	0	0	0	0	0	0	0	0
school			0	62	4	1	0	0	0	0	1	1	0	1
school			0	74	1	1	0	0	0	0	0	0	0	0
school			0	77	2	1	0	0	0	0	0	0	0	1
school			0	88	1	1	0	0	0	0	0	0	0	0
school			0	92	2	0	0	0	0	0	0	0	0	2
school			0	111	1	1	0	0	0	0	0	0	0	0
school			0	115	1	1	0	0	0	0	0	0	0	0
school			0	117	1	1	0	0	0	0	0	0	0	0
school			0	137	1	1	0	0	0	0	0	0	0	0
school			0	149	2	1	0	0	0	0	0	0	0	1
school			0	153	4	1	0	0	0	0	1	1	0	1
school			0	168	1	1	0	0	0	0	0	0	0	0
school			0	180	1	1	0	0	0	0	0	0	0	0
school			0	210	1	1	0	0	0	0	0	0	0	0
school			0	213	4	1	0	0	0	0	1	1	0	1
school			0	222	2	1	0	0	0	0	0	0	0	1
school			0	224	1	1	0	0	0	0	0	0	0	0
school			0	225	1	1	0	0	0	0	0	0	0	0
school			0	247	2	1	0	0	0	0	0	0	0	1
school			0	250	2	1	0	0	0	0	0	0	0	1
school			0	260	1	1	0	0	0	0	0	0	0	0
school			0	262	2	1	1	0	0	0	0	0	0	0
school			0	270	1	1	0	0	0	0	0	0	0	0
school			0	281	1	1	0	0	0	0	0	0	0	0
school			0	282	1	1	0	0	0	0	0	0	0	0
school			0	289	1	1	0	0	0	0	0	0	0	0
school			0	298	1	1	0	0	0	0	0	0	0	0
school			0	312	1	0	0	1	0	0	0	0	0	0
school			0	330	1	1	0	0	0	0	0	0	0	0
school			0	336	1	1	0	0	0	0	0	0	0	0
school			0	340	2	1	0	0	0	0	0	0	0	1
school			0	341	2	1	0	0	0	0	0	0	0	1
school			0	346	2	1	0	0	0	0	0	0	0	1
school			0	350	2	1	0	0	0	0	0	0	0	1
school			0	367	1	1	0	0	0	0	0	0	0	0
school			0	368	1	1	0	0	0	0	0	0	0	0
school			0	370	1	1	0	0	0	0	0	0	0	0
school			0	375	1	1	0	0	0	0	0	0	0	0
school			0	385	1	1	0	0	0	0	0	0	0	0
school			0	390	1	1	0	0	0	0	0	0	0	0
school			0	396	1	1	0	0	0	0	0	0	0	0
school			0	397	1	1	0	0	0	0	0	0	0	0
school			0	401	1	1	0	0	0	0	0	0	0	0
school			0	403	2	1	0	0	0	0	0	0	0	1
school			0	406	1	1	0	0	0	0	0	0	0	0
school			0	410	1	1	0	0	0	0	0	0	0	0
school			0	424	1	0	0	1	0	0	0	0	0	0
school			0	434	2	0	0	0	0	0	0	0	0	2
school			0	449	1	1	0	0	0	0	0	0	0	0
school			0	454	1	1	0	0	0	0	0	0	0	0
school			0	455	1	1	0	0	0	0	0	0	0	0
school			0	460	2	1	0	0	0	0	0	0	0	1
school			0	476	1	1	0	0	0	0	0	0	0	0
school			0	477	1	1	0	0	0	0	0	0	0	0
school			0	485	1	1	0	0	0	0	0	0	0	0
school			0	497	1	1	0	0	0	0	0	0	0	0
cml			0	312	1	0	1	0	0	0	0	0	0	0
cml			0	424	1	0	1	0	0	0	0	0	0	0
sans			0	212	1	0	0	0	0	0	0	0	0	1
louis			0	92	2	1	1	0	0	0	0	0	0	0
list			0	67	1	0	0	0	0	0	0	0	0	1
solution			0	279	1	0	1	0	0	0	0	0	0	0
handout			0	482	1	0	1	0	0	0	0	0	0	0
section007320000000000000000			0	87	1	0	0	1	0	0	0	0	0	0
large			0	221	1	0	0	0	0	0	0	0	0	1
vector			0	38	2	1	1	0	0	0	0	0	0	0
math			0	124	2	0	0	0	0	0	0	0	0	2
